geometry,DENOMINAZIONE_STRUTTURA,RAGIONE_SOCIALE,INDIRIZZO,SITOWEB,TIPOLOGIA_STRUTTURA,TIPO_STRUTTURA,CLASSIFICAZIONE,TELEFONO,INDIRIZZO_EMAIL,ZONA_IDS,PERCENTUALE_RIDUZIONE,NUMERO_STANZE,NUMERO_LETTI
"X: 1373168.90541541, Y: 5690052.27610782, Z: NaN",SAN MARCO ELEGANT,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,1622",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,8
"X: 1373089.97584164, Y: 5689858.97316053, Z: NaN",CA'SERENISSIMA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2236",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1373089.97584164, Y: 5689858.97316053, Z: NaN",BENELLO SAN MARCO 2236,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2236",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372940.87385282, Y: 5689931.76465685, Z: NaN",CASA S.MARIA DEL GIGLIO,DE MARCHI VALENTINA,"SAN MARCO,2536",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3478514910     ,lucia.online@libero.it,CENTRO STORICO,0,1,2
"X: 1372908.74533289, Y: 5690219.75933916, Z: NaN",CASA LA FENICE,RABBOLINI LAURA ERNESTINA MARIA,"SAN MARCO,3657",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372908.89458063, Y: 5689878.21677906, Z: NaN",ATTICO DI CHARME CON TERRAZZA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2516",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,6
"X: 1372908.89458063, Y: 5689878.21677906, Z: NaN",APT WITH AMAZING VIEW SAN MARCO 2516,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2516",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1373415.66320004, Y: 5690221.7577673, Z: NaN",MANUZIO RE SRL,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,834",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1373415.66320004, Y: 5690221.7577673, Z: NaN",MANUZIO RE SRL,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,834",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373415.66320004, Y: 5690221.7577673, Z: NaN",MANUZIO RE SRL,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,834",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1373415.66320004, Y: 5690221.7577673, Z: NaN",MANUZIO RE SRL,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,834",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1373415.66320004, Y: 5690221.7577673, Z: NaN",MANUZIO RE SRL,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,834",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,3
"X: 1373415.66320004, Y: 5690221.7577673, Z: NaN",MANUZIO RE SRL,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,834",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372410.06629729, Y: 5690080.40906295, Z: NaN",CASA PAVAN,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3224",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372539.16771396, Y: 5689981.71396015, Z: NaN",AACCADEMIA,CARUGATI DAVIDE,"SAN MARCO,2928",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,5
"X: 1373358.76976601, Y: 5690663.55737224, Z: NaN",CASA PIRIETTA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5304",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1373450.85970237, Y: 5690339.5472331, Z: NaN",CA' FERALI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,959",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372742.46504571, Y: 5689886.49661876, Z: NaN",LA DIMORA DI SAN MAURIZIO 4,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2670",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,7
"X: 1372742.46504571, Y: 5689886.49661876, Z: NaN",LA DIMORA DI SAN MAURIZIO 1,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2670",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,7
"X: 1372742.46504571, Y: 5689886.49661876, Z: NaN",LA DIMORA DI SAN MAURIZIO 3,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2670",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,5
"X: 1372845.44249221, Y: 5689994.18001165, Z: NaN",CA LEGHERI SUITE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2584",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372766.23843838, Y: 5689849.79364141, Z: NaN",SAN MARCO 1 PIANO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2640",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1372766.23843838, Y: 5689849.79364141, Z: NaN",SAN MARCO SECONDO PIANO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2640",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372491.85071006, Y: 5690058.77211222, Z: NaN",ASIO SAN MARCO 3094,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3094",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372742.46504571, Y: 5689886.49661876, Z: NaN",LA DIMORA DI SAN MAURIZIO 2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2670",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,4,8
"X: 1372751.72046652, Y: 5690272.27686763, Z: NaN",CALLE DEGLI AVVOCATI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3838/B    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1373286.5341123, Y: 5690738.93115235, Z: NaN",ALTANA ALBACHIARA,BEARZATTO CHIARA,"SAN MARCO,5358/B    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,               ,chiara.b7@virgilio.it,CENTRO STORICO,0,2,4
"X: 1373286.5341123, Y: 5690738.93115235, Z: NaN",TESTA D-ORO 1,TESTA D'ORO SAS DI CHINAGLIA FRANCESCO & C.,"SAN MARCO,5358/B    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3206175216     ,appartamentitestadoro@gmail.com,CENTRO STORICO,0,2,4
"X: 1373609.88317472, Y: 5690393.85749896, Z: NaN",APPARTAMENTOMONTECARLO2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,456/B    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1373055.47785176, Y: 5689909.90648063, Z: NaN",CASA PEDROCCHI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2257",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,3
"X: 1373373.78067395, Y: 5690662.51838685, Z: NaN",RIALTO BRIDGE DREAM VENICE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5302",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,5
"X: 1373373.78067395, Y: 5690662.51838685, Z: NaN",RIALTO BRIDGE VENICE HOUSE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5302",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1372398.48585327, Y: 5689858.2920692, Z: NaN",CANALGRANDE FALIER,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2906",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1373143.03580067, Y: 5690158.70976557, Z: NaN",CA VITTORIA,GREENGEST SRL,"SAN MARCO,1823",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3478543326     ,yourapartmentinvenice.info@gmail.com,CENTRO STORICO,0,4,6
"X: 1372486.81102587, Y: 5690004.19901346, Z: NaN",SUITE TERRAZZA CON IDROMASSAGGIO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3011",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,3
"X: 1372585.24473191, Y: 5690146.48422922, Z: NaN",LUXURY SANTO STEFANO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3442",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1373347.59830526, Y: 5690528.54438029, Z: NaN",CA LINA IN MERCERIE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4848",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,4
"X: 1373110.53274813, Y: 5690013.31436516, Z: NaN",CANAL VIEW,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2056",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1373110.53274813, Y: 5690013.31436516, Z: NaN",SAN MOISÈ,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2056",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1373143.03580067, Y: 5690158.70976557, Z: NaN",LA CORTE DEI CUORIDORO 2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,1823",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1372936.85720698, Y: 5689845.17828999, Z: NaN",RESIDENCE SAN MARCO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2441",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,5
"X: 1372936.85720698, Y: 5689845.17828999, Z: NaN",RESIDENCE SUITE A VENEZIA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2441",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372717.10669878, Y: 5689900.52164499, Z: NaN",CA'MOLIN,MARIN JACOPO,"SAN MARCO,2758",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1373265.72126474, Y: 5690163.6913895, Z: NaN",VENETIAN INFINITY,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,1138",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372579.82607158, Y: 5690189.84167828, Z: NaN",CASA SAN SAMUELE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3424",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372579.82607158, Y: 5690189.84167828, Z: NaN",CASA SAN SAMUELE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3424",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372523.63107007, Y: 5690104.06030389, Z: NaN",OPERA SAN MARCO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3111",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,5
"X: 1372549.94855379, Y: 5690256.86584892, Z: NaN",ANGEL’S LUXURY HOUSE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3402",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1372825.40860885, Y: 5690301.91670478, Z: NaN",CASA DEL MORO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3778/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372838.39286887, Y: 5690112.5412752, Z: NaN",ARCANGELO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3577",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,2
"X: 1372838.39286887, Y: 5690112.5412752, Z: NaN",CA DELLA COMMEDIA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3577",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1372642.56120753, Y: 5690169.74931519, Z: NaN",CA' SAMUELE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3475",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,4,10
"X: 1373290.25998112, Y: 5690248.53727153, Z: NaN",CA' ZORZI 1078,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,1078",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,5,10
"X: 1372766.23843838, Y: 5689849.79364141, Z: NaN",SAN MARCO  2640 PT,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2640",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373259.20544998, Y: 5690187.57974591, Z: NaN",CA ALLE GONDOLETTE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,1130",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,6
"X: 1373259.20544998, Y: 5690187.57974591, Z: NaN",SEBASTIANO ANGELINI,ANGELINI SEBASTIANO,"SAN MARCO,1130",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3474851300     ,sebastianoangelini1@gmail.com,CENTRO STORICO,0,4,8
"X: 1373175.15406326, Y: 5690349.11379042, Z: NaN",SAN MARCO 4444,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4444",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373502.9657304, Y: 5690396.50863222, Z: NaN",SAN ZULIAN,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,602",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,4
